Lot Frontage,Lot Area,Overall Qual,Overall Cond,Mas Vnr Area,Exter Qual,Bsmt Qual,BsmtFin Type 1,BsmtFin SF 1,Total Bsmt SF,Heating QC,2nd Flr SF,Gr Liv Area,Full Bath,Bedroom AbvGr,Kitchen Qual,Fireplaces,Garage Cars,Wood Deck SF,Open Porch SF,Enclosed Porch,Property Age,Yrs Since Remod,MS Zoning_FV,MS Zoning_RL,MS Zoning_RM,Neighborhood_BrkSide,Neighborhood_Edwards,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_NAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_Sawyer,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,House Style_2Story,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_MetalSd,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Mas Vnr Type_BrkFace,Mas Vnr Type_None,Mas Vnr Type_Stone,Garage Type_Attchd,Garage Type_BuiltIn,Garage Type_Detchd,Garage Type_NA,SalePrice
68.73849737914968,12285,7,6,128.0,2,3,4,544.0,1329.0,3,0,1329,1,3,2,2,2.0,0,0,203,49,49,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,176000
102.0,17920,5,4,0.0,2,3,5,306.0,1763.0,2,0,1779,1,3,2,1,2.0,0,418,0,51,32,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,170000
53.0,3684,7,5,130.0,3,4,1,0.0,1373.0,4,0,1555,2,2,3,1,3.0,143,20,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,174000
62.0,7006,6,6,0.0,2,3,3,121.0,768.0,2,448,1236,2,3,2,1,1.0,0,0,0,83,58,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,127000
77.0,8390,7,5,0.0,2,4,1,0.0,831.0,4,778,1651,2,3,2,1,2.0,0,103,0,9,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,185900
50.0,5784,5,8,0.0,2,2,1,0.0,190.0,3,0,886,1,2,2,0,1.0,144,20,80,71,13,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,91300
70.0,9135,6,5,120.0,3,4,6,340.0,1682.0,4,0,1700,2,3,3,0,2.0,192,23,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,200000
78.0,10496,6,6,320.0,2,3,3,196.0,1040.0,4,678,1846,2,3,2,1,1.0,0,0,0,58,57,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,143000
68.73849737914968,13650,5,5,0.0,3,3,5,57.0,1052.0,4,668,1920,2,4,3,1,2.0,0,0,0,48,48,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,172500
67.0,8308,4,6,20.0,2,3,4,132.0,1088.0,2,0,1088,1,2,2,0,2.0,0,0,0,44,44,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,110000
68.73849737914968,9450,4,5,160.0,2,3,4,775.0,1040.0,2,0,1362,1,3,2,1,3.0,0,0,84,52,52,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,140000
78.0,9317,6,5,0.0,3,4,6,24.0,1314.0,3,0,1314,2,3,3,1,2.0,0,22,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,176432
68.73849737914968,7153,6,5,88.0,2,4,6,1200.0,1278.0,3,0,1294,2,3,3,0,2.0,112,51,0,17,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,179200
68.0,8814,7,5,80.0,3,4,6,925.0,1274.0,4,0,1274,2,3,3,0,2.0,264,98,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,203000
83.0,9849,7,6,0.0,3,4,1,0.0,1689.0,4,0,1689,2,3,3,0,3.0,0,56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,248328
79.0,14463,9,5,406.0,4,5,6,1115.0,1641.0,4,0,1641,2,3,4,0,3.0,0,95,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,316500
50.0,5190,7,5,0.0,2,3,1,0.0,570.0,2,462,1079,1,2,2,1,1.0,135,0,0,60,58,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,125600
65.0,9750,5,6,164.0,2,3,3,200.0,984.0,3,0,984,1,2,1,0,1.0,0,0,0,49,49,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,110000
50.0,6000,4,4,0.0,2,3,5,250.0,960.0,3,0,960,1,2,1,0,1.0,0,0,168,87,57,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,108500
69.0,11851,5,7,0.0,2,3,4,780.0,1027.0,4,606,1633,1,3,3,1,1.0,0,100,126,62,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,129000
54.0,13811,6,6,72.0,2,4,6,980.0,1112.0,3,0,1137,2,2,3,1,2.0,125,0,0,19,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,176000
83.0,10143,6,7,295.0,2,3,3,384.0,1380.0,1,0,1380,1,3,2,0,1.0,0,0,0,46,46,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,154000
93.0,18265,6,5,228.0,3,4,6,920.0,1256.0,4,0,1256,2,3,3,1,2.0,282,0,0,22,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,180000
44.0,4224,5,5,0.0,2,4,5,874.0,1142.0,2,0,1142,1,3,2,1,2.0,536,90,0,31,31,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,134000
84.0,12615,6,7,0.0,2,3,5,477.0,1202.0,2,0,2158,2,4,3,1,2.0,0,29,39,57,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,243000
85.0,14536,8,5,236.0,3,4,6,1300.0,1616.0,4,0,1629,2,3,3,1,3.0,0,252,0,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,270000
71.0,9187,6,5,0.0,2,3,5,336.0,1084.0,2,0,1080,1,3,2,0,2.0,120,0,158,24,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,134000
90.0,9900,7,5,256.0,3,4,6,987.0,1347.0,4,1274,2646,2,4,3,1,3.0,340,60,144,16,16,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,260000
64.0,8333,7,5,0.0,3,4,1,0.0,738.0,3,753,1491,2,3,3,1,2.0,100,30,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,168675
68.73849737914968,10147,6,5,32.0,2,4,2,186.0,392.0,3,770,1694,2,3,2,1,2.0,256,64,0,13,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,160000
44.0,5914,5,9,0.0,2,2,1,0.0,684.0,3,396,1080,1,3,3,0,0.0,0,165,30,118,12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,95000
79.0,11646,6,5,0.0,3,4,1,0.0,704.0,4,718,1422,2,3,3,1,2.0,36,28,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,173000
60.0,7200,7,5,0.0,3,4,1,0.0,1293.0,4,0,1301,2,2,3,1,2.0,216,121,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,187750
46.0,20544,7,6,123.0,2,4,1,0.0,791.0,3,857,2093,2,3,2,1,2.0,364,63,0,22,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,215000
68.73849737914968,9981,5,5,340.0,2,3,4,221.0,1073.0,3,0,1073,1,3,2,0,1.0,0,90,0,41,41,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,120000
70.0,8251,7,5,143.0,3,4,6,778.0,1494.0,4,0,1506,2,3,3,1,2.0,192,35,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,249000
78.0,10140,7,6,264.0,2,3,4,553.0,1334.0,3,0,1334,2,3,2,0,2.0,0,20,35,39,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,164500
68.73849737914968,8239,7,5,0.0,3,0,0,0.0,0.0,3,0,1295,2,2,3,0,1.0,0,0,0,20,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,230000
68.73849737914968,5700,7,6,0.0,2,3,3,336.0,672.0,3,672,1344,1,3,3,1,2.0,0,0,70,78,17,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,140000
60.0,7200,5,7,0.0,2,3,5,630.0,732.0,2,0,732,1,2,2,0,1.0,0,68,0,57,57,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,118900
71.0,9178,8,5,0.0,3,4,1,0.0,1468.0,4,0,1468,2,3,3,1,3.0,192,142,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,239900
53.0,4043,6,5,0.0,2,4,5,727.0,1069.0,3,0,1069,2,2,2,1,2.0,0,55,0,31,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,146300
68.73849737914968,4224,5,6,0.0,2,4,6,769.0,1040.0,3,0,1040,1,3,2,0,2.0,0,100,0,33,33,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,124000
75.0,11235,5,5,0.0,2,4,5,925.0,925.0,2,0,999,1,3,2,0,1.0,40,176,0,44,44,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,130000
65.0,8450,7,5,108.0,2,4,1,0.0,1349.0,4,0,1349,2,3,2,0,2.0,120,55,0,7,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,179000
99.0,11851,7,5,0.0,2,4,1,0.0,1424.0,4,0,1442,2,3,2,0,2.0,0,34,0,19,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,180500
47.0,4608,4,6,0.0,2,3,1,0.0,747.0,2,0,747,1,2,2,0,1.0,0,0,0,65,60,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,80000
78.0,9262,8,5,194.0,3,4,1,0.0,1573.0,4,0,1578,2,3,4,1,3.0,0,36,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,287090
70.0,12702,5,5,0.0,2,0,0,0.0,0.0,3,0,882,1,2,2,0,1.0,0,45,0,52,52,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,97000
68.73849737914968,2938,7,5,40.0,3,4,6,1038.0,1368.0,4,0,1511,2,2,3,1,2.0,130,30,0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,246990
160.0,18160,6,6,138.0,2,3,4,550.0,1302.0,1,0,1128,1,3,2,1,2.0,0,108,246,43,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,154204
76.0,11355,7,7,125.0,2,3,4,637.0,1312.0,4,0,1312,1,3,2,1,2.0,0,304,144,50,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,186000
21.0,1680,5,5,356.0,2,3,3,350.0,630.0,2,672,1302,2,3,2,0,1.0,0,0,0,36,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,111750
110.0,14300,9,5,1095.0,4,5,6,1373.0,2846.0,4,0,2696,2,3,4,2,3.0,220,150,0,7,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,500000
65.0,10616,7,5,0.0,3,4,1,0.0,628.0,4,728,1356,2,3,3,1,2.0,100,24,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,177439
96.0,11308,9,5,154.0,4,5,6,936.0,1104.0,4,1054,2184,2,3,4,1,3.0,0,102,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,335000
80.0,10480,7,6,660.0,2,3,5,403.0,803.0,2,866,1964,2,4,2,1,2.0,0,69,0,32,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,205000
35.0,5118,8,5,0.0,3,4,6,926.0,1312.0,3,0,1321,1,1,3,1,2.0,0,64,140,17,17,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,212000
44.0,3811,8,5,186.0,3,5,6,1373.0,1594.0,4,0,1646,2,2,3,1,2.0,128,53,0,6,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,246000
68.73849737914968,10825,7,7,174.0,3,4,6,747.0,1260.0,2,0,1260,2,3,2,0,2.0,152,0,0,25,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,181900
50.0,5500,5,7,0.0,2,3,2,234.0,926.0,2,0,1316,1,3,2,0,2.0,0,0,0,81,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,130000
60.0,9600,5,7,0.0,2,2,1,0.0,264.0,4,664,1432,2,2,2,0,2.0,270,0,112,97,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,132000
75.0,9317,7,5,0.0,3,4,6,497.0,779.0,4,929,1958,2,3,3,1,2.0,202,93,0,13,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,220000
68.73849737914968,11838,8,5,0.0,3,4,1,0.0,1753.0,4,0,1788,2,3,4,1,2.0,202,151,0,8,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,236500
75.0,8004,8,5,110.0,3,4,6,544.0,832.0,4,1103,1935,2,3,2,0,2.0,0,150,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,263435
60.0,6876,6,6,0.0,2,3,1,0.0,1272.0,2,0,1969,2,4,2,1,2.0,0,34,0,70,50,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,141000
68.73849737914968,8396,7,5,196.0,3,4,1,0.0,847.0,4,1139,1986,2,4,3,1,2.0,120,48,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,213000
73.0,9803,7,5,0.0,3,4,1,0.0,1214.0,4,0,1214,2,2,3,0,2.0,0,25,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,179781
48.0,6240,8,5,176.0,3,4,6,846.0,1342.0,4,0,1342,2,2,3,1,2.0,0,35,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,234250
68.73849737914968,15498,8,6,0.0,3,4,5,1165.0,1565.0,2,0,2898,2,2,3,1,2.0,0,72,174,32,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,287000
68.73849737914968,12891,8,5,0.0,3,5,6,651.0,870.0,4,1126,2004,2,4,3,1,3.0,0,48,0,7,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,257500
60.0,6180,6,5,0.0,2,3,1,0.0,960.0,2,0,986,1,2,2,1,1.0,0,128,0,81,57,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,102000
57.0,7449,7,7,0.0,2,3,1,0.0,637.0,4,0,1108,1,3,3,1,1.0,0,0,205,77,57,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,139400
60.0,10410,3,4,0.0,2,3,1,0.0,672.0,2,520,1214,1,3,2,0,3.0,216,0,160,91,56,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,105000
95.0,15865,8,6,0.0,3,3,5,351.0,2217.0,4,0,2217,2,4,3,1,2.0,81,207,0,37,37,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,268000
68.73849737914968,19690,6,7,0.0,3,4,1,0.0,697.0,2,626,2201,2,4,3,1,2.0,586,236,0,40,40,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,274970
43.0,3182,7,5,16.0,3,4,6,16.0,1220.0,4,0,1220,2,2,3,1,2.0,100,16,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,180000
60.0,9600,7,9,0.0,2,3,3,141.0,689.0,4,689,1378,2,3,3,1,2.0,0,0,116,80,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,161000
60.0,11100,4,7,0.0,2,0,0,0.0,0.0,4,0,930,1,2,3,0,1.0,0,0,0,64,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,84900
70.0,13587,5,5,0.0,2,3,3,532.0,988.0,2,0,988,1,2,2,0,1.0,0,0,0,52,52,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,119000
85.0,11447,8,5,674.0,3,5,6,1571.0,1964.0,4,0,1964,2,3,3,1,3.0,0,265,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,370000
64.0,7242,7,5,0.0,3,4,1,0.0,1270.0,4,0,1270,2,2,3,0,2.0,0,96,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,175900
64.0,7018,5,5,0.0,2,0,0,0.0,0.0,2,1120,2240,2,6,2,0,2.0,154,0,0,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,142953
50.0,9466,8,5,0.0,3,4,2,457.0,1494.0,4,0,1494,1,1,3,1,2.0,0,30,0,13,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,279700
70.0,8400,5,5,0.0,2,2,4,623.0,1179.0,3,0,1364,1,3,2,1,1.0,0,60,0,49,49,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,132000
68.73849737914968,11050,9,5,204.0,3,5,6,904.0,1440.0,4,677,2153,2,3,4,2,3.0,253,142,0,9,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,313000
60.0,6931,7,5,92.0,3,4,1,0.0,746.0,4,896,1656,2,3,3,1,2.0,178,128,0,5,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,165400
65.0,12438,6,5,68.0,3,4,1,0.0,781.0,4,704,1499,2,3,3,1,2.0,413,91,0,11,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,187000
174.0,15138,8,5,506.0,3,4,6,689.0,1462.0,4,1304,2794,2,4,4,1,3.0,0,146,202,14,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,403000
68.73849737914968,12046,6,6,298.0,2,3,2,156.0,848.0,2,912,2030,2,4,3,1,2.0,0,224,0,31,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,195000
100.0,9600,6,5,291.0,2,3,5,600.0,1218.0,2,0,1254,1,3,2,1,2.0,0,0,0,46,46,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,158500
90.0,11367,8,5,210.0,3,4,6,932.0,1065.0,4,898,1989,2,3,3,1,2.0,199,60,0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,255000
56.0,26073,5,5,0.0,2,3,3,1116.0,1898.0,4,0,1898,2,3,2,2,2.0,0,51,224,52,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,236500
65.0,7150,5,6,52.0,2,3,4,725.0,988.0,2,0,988,1,3,2,0,1.0,0,0,0,41,41,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,129250
100.0,15602,7,8,0.0,2,3,5,1247.0,1501.0,2,0,1801,2,1,2,2,2.0,0,54,0,51,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,289000
76.0,10260,5,4,0.0,2,0,0,0.0,0.0,2,936,1872,2,4,2,0,2.0,0,0,0,32,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,100000
68.73849737914968,12728,8,5,256.0,3,4,6,1198.0,1531.0,4,908,2439,2,4,3,1,2.0,184,121,0,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,275000
96.0,11690,8,5,192.0,3,4,1,0.0,850.0,4,878,1764,2,3,3,1,2.0,120,29,0,9,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,207000
71.0,9230,5,8,166.0,2,3,6,661.0,864.0,3,0,1200,1,1,3,0,2.0,0,64,0,41,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,146000
21.0,1890,6,7,380.0,2,3,5,282.0,494.0,4,536,1030,1,3,2,0,1.0,0,0,0,34,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,116000
68.73849737914968,9375,7,5,573.0,2,4,6,739.0,1057.0,4,977,2034,2,3,3,0,2.0,576,36,0,12,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,219500
48.0,3480,7,5,163.0,3,4,1,0.0,1405.0,4,0,1405,2,2,3,1,2.0,148,36,0,6,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,173000
68.73849737914968,17140,4,6,0.0,2,3,5,1059.0,1134.0,4,0,1229,1,3,2,0,1.0,0,0,0,53,53,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,135000
70.0,8749,7,5,0.0,3,4,6,654.0,979.0,4,940,1932,2,3,3,1,2.0,0,120,0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,213000
91.0,11375,6,5,0.0,2,3,3,736.0,967.0,2,0,1299,1,3,3,1,2.0,81,0,280,53,12,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,150000
53.0,3922,7,5,72.0,3,5,1,0.0,1258.0,4,0,1402,0,2,3,1,3.0,120,16,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,194201
43.0,3182,7,5,16.0,3,4,6,16.0,1346.0,4,0,1504,2,1,3,1,2.0,156,0,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,181000
75.0,9750,6,6,243.0,2,3,3,608.0,1442.0,3,0,1442,1,4,2,0,1.0,0,0,275,49,49,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,157900
72.0,13426,7,5,0.0,3,4,6,894.0,951.0,4,828,1779,2,3,3,1,2.0,208,107,0,7,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,217000
85.0,10574,8,5,0.0,3,4,1,0.0,1082.0,4,871,1953,2,3,3,1,3.0,160,50,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,252000
70.0,8726,7,5,0.0,3,4,1,0.0,872.0,4,1037,1909,2,4,3,0,2.0,0,108,0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,197000
62.0,7984,7,5,200.0,3,4,1,0.0,868.0,4,762,1630,2,3,3,1,2.0,120,48,0,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,189500
45.0,8248,5,7,0.0,2,3,1,0.0,686.0,3,564,1250,1,3,1,0,1.0,207,0,96,88,56,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,116000
